id,gender,Category,articleType,baseColour,season,year,usage,productDisplayName,,
44733,Woman,Flip Flops,Flip Flops,White,Summer,2012,Casual,Globalite Women Vita White Flip Flops,,
5414,Woman,Topwear,Tops,Purple,Summer,2011,Casual,Ant Kids Girl's Purple Top With Sequins Kidswear,,
20276,Woman,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Casual Beige Flats,,
1888,Man,Topwear,Tshirts,Black,Winter,2010,Casual,FIFA Mens Essentials Black T-shirt,,
53784,Man,Topwear,Shirts,Red,Summer,2012,Casual,Puma Men Red Check Shirt,,
14043,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Flying Machine Men Check Blue Shirts,,
15191,Man,Topwear,Tshirts,Purple,Fall,2011,Casual,Arrow Sport Men Stripes Purple Polo Tshirts,,
52656,Woman,Accessories,HandAccessories,Beige,Summer,2012,Casual,Mod-acc Women Beige Handbag,,
36313,Man,Topwear,Tshirts,Yellow,Summer,2012,Casual,Mr.Men Boys Blazing Yellow T-shirt,,
33661,Man,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Lotto Men Caesar Slide Black Flip Flops,,
38289,Woman,Topwear,Tops,Pink,Summer,2012,Casual,Kids Ville Girls Pink Printed Top,,
41241,Man,Accessories,Belts,Black,Summer,2012,Formal,Arrow Men Black & Brown Reversible Belt,,
11531,Man,Topwear,Tshirts,Olive,Fall,2011,Casual,United Colors of Benetton Men Light Winter Olive Tshirts,,
25704,Woman,Topwear,Tops,Green,Summer,2012,Casual,Mumbai Slang Women Printed Green Top,,
26181,Woman,Shoes,Flats,Silver,Spring,2013,Casual,Rocia Women Silver Casual Sandals,,
2631,Woman,Shoes,Flats,White,Winter,2012,Casual,Carlton London Women White Ballerinas,,
43516,Woman,Topwear,Tops,Orange,Summer,2012,Casual,French Connection Women Orange Top,,
13266,Woman,Topwear,Tops,Maroon,Fall,2011,Casual,Palm Tree Kids Girls Printed Maroon Tops,,
27053,Woman,Accessories,HandAccessories,Black,Summer,2012,Casual,Yelloe Black Envelope Look Handbag,,
7343,Man,Topwear,Tshirts,Khaki,Fall,2011,Casual,Tantra Men Khaki T-shirt,,
49810,Woman,Flip Flops,Flip Flops,Brown,Winter,2012,Casual,iPanema Women Brown Flip Flops,,
34444,Woman,Topwear,Tshirts,Peach,Summer,2012,Casual,Myntra Women Peach Peace Love Chocolate T-shirt,,
6291,Man,Topwear,Tshirts,Red,Summer,2011,Casual,Classic Polo Men's Swiss Red T-shirt,,
8139,Woman,Accessories,Accessories,Steel,Winter,2016,Casual,Fastrack Women Steel-Toned Dial Watch 9733SL04,,
31304,Man,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Check Blue Shirt,,
55641,Woman,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Beige Peep Toes,,
12186,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,,
13054,Woman,Accessories,Accessories,White,Winter,2016,Casual,Fastrack Women Gold Dial White Accessories,,
27261,Woman,Topwear,Tops,Yellow,Summer,2012,Casual,Arrow Woman Yellow Top,,
2403,Man,Topwear,Tshirts,Blue,Fall,2010,Sports,Puma Men's Mood Indigo T-shirt,,
43724,Woman,Accessories,Bangle,Gold,Summer,2012,Casual,Royal Diadem Set of 2 Golden Bangles,,
22713,Woman,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Women Grey Air Max +2011 Sports Shoes,,
8905,Man,Bottomwear,Trousers,Brown,Fall,2011,Formal,Indigo Nation Men Textura Brown Trousers,,
16526,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Locomotive Men Check Navy Blue Shirt,,
46256,Woman,Topwear,Tops,Black,Summer,2012,Casual,Fusion Beats Women Black Top,,
7171,Man,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Red Check Shirt,,
13868,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers Men Stripes Blue Shirts,,
47384,Woman,Accessories,Clutches,Teal,Summer,2012,Casual,Baggit Women Teal Purse,,
20044,Woman,Accessories,HandAccessories,Silver,Fall,2011,Casual,United Colors of Benetton Women Solid Silver HandAccessories,,
44501,Man,Shoes,Casual Shoes,White,Summer,2012,Casual,Force 10 Men White & Red Shoes,,
39955,Man,Flip Flops,Flip Flops,Brown,Summer,2013,Casual,Gas Men Brown & Blue Flip Flops,,
33453,Woman,Accessories,HandAccessories,Red,Summer,2012,Casual,Baggit Women Selection Lovely Red Sling Bag,,
57116,Woman,Topwear,Tops,White,Summer,2012,Formal,Elle Women White Semiformal Top,,
11703,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Lee Men Check Shirt,,
25536,Man,Topwear,Shirts,Green,Summer,2012,Casual,Wrangler Men Durham Big Check Green Shirt,,
32581,Woman,Dress,Dresses,Pink,Summer,2012,Casual,ONLY Women Pink Dotted Print Dress,,
13430,Man,Topwear,Tshirts,Yellow,Summer,2011,Casual,United Colors of Benetton Men Printed Yellow Tshirts,,
27605,Man,Bottomwear,Trousers,Black,Summer,2012,Casual,Scullers Men Black Trousers,,
43340,Man,Shoes,Sports Shoes,White,Summer,2013,Sports,Reebok Men White Zigactivate Sports Shoes,,
34212,Man,Topwear,Tshirts,Grey,Summer,2013,Casual,Proline Men Grey T-shirt,,
50757,Man,Sandal,Sandals,Khaki,Winter,2018,Casual,Red Chief Men Khaki Sandals,,
22377,Man,Topwear,Shirts,Grey,Fall,2011,Casual,Mark Taylor Men White Red Green Striped Shirt,,
3989,Man,Topwear,Tshirts,Maroon,Summer,2011,Casual,Mr.Men Men's Surfer Chilly Pepper Maroon T-shirt,,
16142,Woman,Topwear,Tops,White,Fall,2011,Casual,Tokyo Talkies Women Printed White Top,,
51685,Man,Accessories,Sunglasses,Brown,Winter,2016,Casual,Louis Philippe Men Brown Sunglasses LP207-C1,,
19936,Man,Accessories,Accessory Gift Set,Brown,Fall,2011,Formal,Reid & Taylor Men Formal Brown Tie+Cufflink+Pocket square - Combo Pack,,
7515,Woman,Topwear,Tshirts,White,Summer,2011,Sports,Nike Women's Aqua Blue Polo T-shirt,,
4390,Man,Topwear,Tshirts,White,Summer,2011,Casual,Free Authority Men's Retro Music White T-shirt,,
20420,Woman,Accessories,HandAccessories,Purple,Winter,2015,Casual,Baggit Women Bijli Taj Purple Handbag,,
37497,Man,Accessories,Accessories,White,Winter,2016,Casual,Esprit Men White Dial Chronograph Watch,,
5242,Man,Shoes,Sports Shoes,White,Summer,2011,Sports,Reebok Men's Zigdhoni White Shoe,,
11367,Woman,Topwear,Tops,Purple,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Purple Tops,,
25152,Woman,Accessories,HandAccessories,Black,Winter,2015,Casual,Lino Perros Women Leatherette Black Handbag,,
24080,Woman,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Beige Sandals,,
45285,Man,Accessories,Accessories,Black,Winter,2016,Casual,CASIO OUTDOOR Men Black Digital Watch S057,,
5070,Woman,Accessories,Accessories,White,Winter,2016,Casual,Being Human Women Silver Dial White Strap Watch,,
20612,Woman,Accessories,HandAccessories,Pink,Winter,2015,Casual,Baggit Women Ishqx Barat Pink Handbag,,
41625,Man,Bottomwear,Trousers,Black,Summer,2012,Formal,Mark Taylor Men Black Trousers,,
11155,Man,Accessories,Accessories,Black,Fall,2011,Formal,Indigo Nation Men Green Check Black Accessories,,
33205,Woman,Topwear,Tops,Orange,Summer,2012,Casual,Sepia Women Printed Multi Coloured Top,,
2255,Man,Bottomwear,Track Pants,Brown,Fall,2010,Sports,ADIDAS Men Brown Track Pant,,
43172,Woman,Accessories,Accessories,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch,,
27437,Woman,Topwear,Tops,Green,Winter,2015,Casual,Jockey Women Green Racerback Tank Top,,
19338,Man,Topwear,Jackets,Black,Fall,2011,Casual,United Colors of Benetton Men Solid Black Jacket,,
22979,Man,Shoes,Casual Shoes,Black,Fall,2012,Casual,Fila Men Black New Percoso II Casual Shoes,,
3387,Woman,Accessories,HandAccessories,Black,Winter,2015,Casual,Murcia Women With Stitch Black Bag,,
31552,Man,Shoes,Casual Shoes,Black,Winter,2016,Casual,Woodland Men Black Casual Shoes,,
23097,Man,Flip Flops,Flip Flops,Black,Summer,2013,Casual,Converse Men Rainbow Maroon Flip Flops,,
34020,Man,Topwear,Tshirts,Orange,Summer,2012,Casual,Gini and Jony Boys Printed Orange T-shirt,,
46400,Man,Bottomwear,Shorts,Grey Melange,Summer,2012,Casual,ADIDAS Men Grey Shorts,,
7727,Man,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men's Dragger White Red Shoe,,
22145,Man,Shoes,Formal Shoes,Tan,Fall,2011,Formal,Lee Cooper Men Tan Formal Shoes,,
16370,Man,Bottomwear,Trousers,Grey,Fall,2011,Formal,Peter England Men Solid Grey Trouser,,
30646,Man,Topwear,Tshirts,Yellow,Summer,2012,Casual,Nike Men Barca Logo Yellow T-shirt,,
2093,Man,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men checks Blue Shirt,,
31794,Woman,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Lee Women Navy Blue Beach T-shirt,,
3141,Woman,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Angel Silver Flats,,
26723,Man,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Men Fine Striped Blue T-shirt,,
12516,Man,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Formal Black Formal Shoes,,
6433,Man,Shoes,Casual Shoes,Blue,Summer,2011,Casual,Lotto Men's Canvas Blue Shoe,,
18810,Man,Accessories,Belts,Olive,Summer,2011,Casual,Peter England Men Casual Olive Belt,,
17064,Woman,Accessories,Belts,Navy Blue,Winter,2015,Casual,Lino Perros Women Weaved  Navy Blue Belt,,
23251,Man,Shoes,Formal Shoes,Black,Fall,2011,Formal,Arrow Men Formal Black Shoe,,
22383,Man,Topwear,Shirts,White,Fall,2011,Casual,Mark Taylor Men Red & Blue Striped White Shirt,,
51671,Man,Accessories,Sunglasses,Silver,Winter,2016,Casual,Louis Philippe Men Black Sunglasses,,
35334,Woman,Accessories,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,,
4364,Man,Topwear,Tshirts,Grey,Summer,2011,Casual,Free Authority Men's Paris Records Light Grey T-shirt,,
45043,Man,Accessories,Accessories,Black,Winter,2016,Casual,Maxima Men Black Dial Attivo Watch,,
15733,Man,Shoes,Sports Shoes,Black,Fall,2011,Sports,Nike Men Air Max Quarter Black Sports Shoes,,
21506,Woman,Accessories,HandAccessories,Black,Winter,2015,Casual,Kiara Women Sporty Look Black Handbag,,
53126,Woman,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Blue T-shirt,,
24848,Man,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Men Washed Blue Jeans,,
44191,Woman,Flip Flops,Flip Flops,Gold,Winter,2012,Casual,iPanema Women Gold Flip Flops,,
11393,Man,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Men White Polo T-shirt,,
40531,Woman,Accessories,Accessories,Black,Winter,2016,Casual,Titan Women Black Dial Watch,,
1616,Man,Topwear,Tshirts,White,Summer,2010,Sports,Reebok Men's Shoot White T-Shirt,,
24074,Woman,Shoes,Flats,Beige,Winter,2015,Casual,Catwalk Women Beige Shoes,,
10241,Man,Accessories,Accessories,Black,Winter,2016,Casual,Esprit Men Momentum Black Black Accessories,,
15501,Woman,Shoes,Casual Shoes,Black,Fall,2011,Casual,Carlton London Women Casual Black Casual Shoes,,
21734,Woman,Shoes,Heels,White,Winter,2015,Casual,Catwalk Women Casual White Heels,,
4156,Man,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Vapour Club White Red Shoe,,
36783,Man,Accessories,Accessories,White,Winter,2016,Casual,Maxima Men White Dial Attivo Watch,,
45271,Man,Accessories,Accessories,Black,Summer,2016,Casual,Casio YOUTH Men Digital Watch I068 W-753-3AVDF,,
5084,Man,Topwear,Tshirts,Black,Summer,2011,Casual,Wrangler Men's Motel Color Black T-shirt,,
53314,Man,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,Locomotive Men Grey Melange T-shirt,,
32323,Man,Accessories,Accessories,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,,
56666,Man,Shoes,Casual Shoes,Grey,Summer,2012,Casual,United Colors Of Benetton Men Grey Shoes,,
10073,Woman,Topwear,Tshirts,Purple,Fall,2011,Casual,Puma Women cat line tee Purple Tshirts,,
38619,Man,Topwear,Tshirts,Multi,Summer,2012,Casual,Nike Men Grey Multi Coloured Polo T-shirt,,
9649,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Club Satin Hot Stepper Blue Shirts,,
43186,Man,Accessories,Accessories,Silver,Winter,2016,Casual,Fastrack Men Silver Dial Watch,,
54131,Woman,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Sandals,,
12724,Man,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Men Treklite Black Casual Shoes,,
3373,Woman,Shoes,Sports Shoes,Silver,Spring,2011,Sports,Asics Women GT 2160 Performance Silver Pink Shoe,,
17256,Man,Topwear,Tshirts,Green,Fall,2011,Casual,U.S. Polo Assn. Men Printed Green Tshirt,,
23063,Man,Topwear,Tshirts,Beige,Fall,2011,Casual,Arrow Sport Men Beige Striped Polo T-shirt,,
6601,Woman,Topwear,Tshirts,Pink,Summer,2011,Casual,Spykar Women's Peep Pink T-shirt,,
42868,Woman,Accessories,HandAccessories,Black,Summer,2012,Casual,French Connection Women Black Sling Bag,,
29559,Unisex,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Unisex Authentic Black Shoes,,
51443,Woman,Topwear,Shirts,Yellow,Summer,2012,Casual,Myntra Women Yellow Shirt,,
20282,Man,Topwear,Shirts,Purple,Fall,2011,Casual,Arrow Men Solid Purple Slim Fit Shirt,,
53770,Man,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black T-shirt,,
15165,Man,Topwear,Tshirts,Maroon,Fall,2011,Casual,Arrow Sport Men Solid Maroon Polo Tshirts,,
21350,Man,Accessories,Sunglasses,Silver,Winter,2016,Casual,Pal Zileri Men Casual Metalic Frame Sunglasses,,
4532,Woman,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Women Tazon White Black Blue Shoe,,
45615,Man,Shoes,Formal Shoes,Black,Summer,2013,Formal,Arrow Men Black Shoes,,
24622,Woman,Accessories,HandAccessories,Brown,Winter,2015,Casual,Murcia Women Brown Handbag,,
33695,Man,Shoes,Formal Shoes,Black,Winter,2012,Smart Casual,Cobblerz Men Black Leather Semi-Formal Shoes,,
15959,Man,Accessories,Accessories,Black,Fall,2011,Formal,Turtle Men Check Black Accessories,,
56202,Woman,Accessories,Pendant,Gold,Winter,2016,Casual,Estelle Women Gold Pendant,,
26175,Woman,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black Casual Sandals,,
12340,Man,Topwear,Shirts,Green,Fall,2011,Formal,Mark Taylor Men Green Striped Shirt,,
3717,Man,Topwear,Tshirts,Brown,Summer,2011,Casual,Lee Men's Brown Polo T-shirt,,
13292,Man,Topwear,Tshirts,Green,Fall,2011,Casual,Gini and Jony Kids Boys Printed Green Tshirts,,
46090,Man,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men Black Adipure Sports Shoes,,
26949,Woman,Topwear,Tshirts,Orange,Summer,2012,Casual,Jealous 21 Women Printed Orange T-shirt,,
35562,Woman,Sandal,Sandals,White,Summer,2012,Casual,Enroute Teens White Sandals,,
17632,Woman,Accessories,HandAccessories,Black,Fall,2011,Casual,Puma Women Chill Grip Black Handbag,,
48936,Woman,Accessories,Ring,Silver,Fall,2012,Casual,Lucera Women Silver Ring,,
47142,Woman,Accessories,HandAccessories,White,Summer,2015,Casual,Be For Bag Women White and Pink Combo pack Tote Accessories,,
42602,Woman,Accessories,Pendant,Gold,Winter,2016,Casual,Estelle Women Gold Pendant with Chain,,
3525,Man,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's I Know I Am Not Black T-shirt,,
26347,Woman,Accessories,Accessories,Beige,Winter,2016,Formal,DKNY Women Beige Dial Chronograph Watch NY8322,,
12172,Man,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,,
30222,Man,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men Striped White Shirt,,
48338,Woman,Accessories,Necklace and Chains,Silver,Fall,2012,Casual,Pitaraa Silver Beaded Sheet Necklace,,
51215,Woman,Flip Flops,Flip Flops,Green,Summer,2012,Casual,Globalite Women Green Sandals,,
7185,Woman,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Supper Skinny Zipped Ankle Light Blue Jeans,,
6057,Man,Topwear,Shirts,Black,Summer,2011,Casual,UCB Men Linen Small Checks Black Shirt,,
34682,Man,Topwear,Tshirts,White,Summer,2012,Casual,Allen Solly Kids Boys Printed White T-shirt,,
9823,Woman,Topwear,Tshirts,White,Fall,2011,Casual,Little Miss Women Printed White T-shirt,,
23635,Man,Topwear,Tshirts,White,Summer,2012,Casual,DC Comics Men White Printed T-shirt,,
40969,Man,Shoes,Casual Shoes,Navy Blue,Winter,2012,Casual,Buckaroo Men Navy Blue Casual Shoes,,
14285,Man,Bottomwear,Trousers,Brown,Fall,2011,Formal,Belmonte Men Stripe Trouser Brown Trousers,,
4700,Unisex,Accessories,Accessories,White,Winter,2016,Sports,ADIDAS Unisex Wooster Analogue Digital Watch,,
52490,Woman,Innerwear,Camisoles,White,Winter,2015,Casual,Red Rose White Camisole,,
15357,Man,Sandal,Sandals,Brown,Summer,2012,Casual,Red Tape Men Casual Brown Sandals,,
21162,Woman,Topwear,Sweaters,Pink,Fall,2011,Casual,s.Oliver Women Solid Pink Sweater,,
40155,Man,Bottomwear,Shorts,White,Summer,2012,Casual,Gini and Jony Boys Beach White Shorts,,
24410,Man,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Series Light White Sports Shoes,,
32575,Woman,Topwear,Tops,White,Summer,2012,Casual,ONLY Women Katie White Top,,
23894,Woman,Shoes,Flats,Purple,Summer,2012,Casual,Fila Women Shelby Purple Sandals,,
9682,Man,Topwear,Tshirts,Green,Fall,2011,Casual,ADIDAS Men Ess F Logo Green T-Shirts,,
27408,Woman,Bottomwear,Capris,Grey Melange,Summer,2018,Casual,Jockey Women Grey Melange Knit Capris 1300,,
34823,Woman,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Women Trainer White Sports Shoes,,
19307,Man,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Nike Men Air Citius 2+ MSL White Sports Shoes,,
8750,Man,Topwear,Shirts,Black,Fall,2011,Casual,Indigo Nation Men Striped Black Shirt,,
22946,Unisex,Accessories,Accessories,Black,Winter,2016,Casual,Fastrack Unisex Black Casual Watch,,
49477,Man,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Vans Men Blue Shoes,,
28440,Woman,Accessories,Accessories,White,Winter,2016,Casual,DKNY Women White Dial Watch NY3650,,
51488,Man,Topwear,Shirts,Rust,Summer,2012,Casual,Denizen Men Rust & Black Check Shirt,,
11956,Man,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Ganuchi Men Casual Brown Casual Shoes,,
10884,Man,Topwear,Tshirts,Grey,Fall,2011,Casual,Wrangler Men Grey Glow In Dark T-shirt,,
58737,Woman,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Women Black T-shirt,,
5873,Unisex,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Converse Uniex As Floral Print Ox Brown Shoe,,
33834,Man,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men Ikonis White Sports Shoes,,
58505,Woman,Dress,Dresses,Off White,Fall,2012,Casual,Tonga Women Printed Brown Dress,,
11358,Woman,Topwear,Tops,Purple,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Purple Tops,,
2058,Man,Topwear,Tshirts,Pink,Winter,2010,Casual,Lee Men's Solo Storm Rider T-shirt,,
16941,Man,Accessories,Sunglasses,Grey,Winter,2016,Casual,Image Men Classic Accessories Grey Sunglasses,,
19135,Man,Sandal,Sandals,Black,Fall,2011,Casual,Lotto Men Riot Black Sandals,,
28672,Man,Topwear,Tshirts,Black,Summer,2012,Casual,Proline Men Black Polo T-Shirt,,
22348,Man,Topwear,Sweaters,Grey,Fall,2011,Casual,John Players Men Solid Grey Sweater,,
19909,Unisex,Accessories,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Backpack,,
53589,Man,Accessories,Accessories,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,,
5619,Man,Shoes,Sports Shoes,White,Spring,2013,Sports,ADIDAS Men Primo White Shoe,,
41870,Man,Sandal,Sandals,Black,Summer,2015,Casual,Estd. 1977 Men Black Sandals,,
20847,Woman,Accessories,Clutches,Black,Winter,2015,Casual,Spice Art Women Black Evening Clutch,,
57129,Woman,Topwear,Tops,Red,Summer,2012,Casual,Elle Women Red Top,,
21995,Woman,Accessories,HandAccessories,Grey,Winter,2015,Casual,Murcia Women Grey Casual Handbag,,
8106,Man,Accessories,Accessories,Brown,Winter,2016,Casual,Fastrack Men Sports Analog Brown Watch,,
19551,Man,Topwear,Sweatshirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue SweatShirt,,
18483,Woman,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Women Soleil Cat Black Casual Shoes,,
16519,Man,Bottomwear,Jeans,Black,Fall,2011,Casual,Locomotive Men Washed Black Jeans,,
12985,Man,Shoes,Casual Shoes,Olive,Fall,2010,Casual,Fila Men Mountainaire Olive Casual Shoes,,
46269,Woman,Topwear,Tops,Blue,Summer,2012,Casual,109F Women Blue Top,,
13857,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers Men Check Blue Shirts,,
34649,Woman,Shoes,Sports Shoes,Grey,Fall,2012,Sports,Fila Women Artifice Grey Sports Shoes,,
19763,Unisex,Accessories,Accessories,Turquoise Blue,Winter,2016,Casual,Ice Unisex Sili Turquoise Watch,,
8334,Man,Topwear,Tshirts,Green,Fall,2011,Casual,Doodle Boy's Touring Championship Green Black Kidswear,,
31109,Man,Topwear,Tshirts,Orange,Summer,2012,Casual,Gini and Jony Boys Printed Orange T-shirt,,
28818,Man,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Denizen Men Navy Blue Jeans,,
43529,Woman,Topwear,Tops,Red,Summer,2012,Casual,French Connection Women Red & Blue Top,,
13259,Woman,Bottomwear,Jeans,Black,Fall,2011,Casual,Palm Tree Kids Girl Washed Black Jeans,,
26982,Woman,Bottomwear,Capris,Beige,Summer,2012,Casual,Jealous 21 Women Beige Capris,,
31935,Woman,Topwear,Tunics,Green,Summer,2012,Ethnic,Mumbai Slang Women Printed Green Tunic,,
27850,Woman,Topwear,Tshirts,Purple,Summer,2012,Casual,Scullers For Her Women Purple T-shirt,,
47189,Man,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,,
20249,Woman,Topwear,Tshirts,Purple,Fall,2011,Casual,Wrangler Women  Freedom Purple T-shirt,,
59281,Man,Accessories,Accessories,Black,Winter,2016,Casual,Titan Men Brown Watch,,
39364,Woman,Accessories,Accessories,White,Winter,2016,Casual,Helix Women White Dial Watch,,
